TexteA,TextB,TextAPT,TextBPT,TFIDF,Jaccard_Distance,Levenshtein_Distance,NGram-Similarity,EXPECTED,RESULT,Score Keywords,Score entities
"Gubernatorial candidate Mayor Allan Fung says his administration created over 1,000 jobs in Cranston",Allan Fung says he had to pay a $100 hazardous materials fee to the state when he hired a campaign manager,gubernatorial candidate mayor allan fung administration created 1000 jobs cranston ,allan fung pay 100 hazardous materials fee state hired campaign manager ,0.11,0.10526315789473684,63,0.08333333333333333,N,N,0.3187840217537793,0.1273595297947935
Chamber of Commerce claims 20 million people will lose their current coverage because of health care reform,U.S. Chamber tells seniors that 20 million could lose coverage under the health care law,chamber commerce claims twenty million people lose current coverage health care reform ,us chamber tells seniors twenty million could lose coverage health care law ,0.41,0.4117647058823529,33,0.0,E,ST,0.38081653297711143,0.13912699369334094
Did the program that funded the Solyndra loan start under George W. Bush? David Plouffe says so,"Did Obama policies on Alaska, Solyndra and Keystone contribute to today's high gas prices?",program funded solyndra loan start george w bush david plouffe ,obama policies alaska solyndra keystone contribute todays high gas prices ,0.06,0.05263157894736842,54,0.0,N,N,0.0,0.0
"Senate rival Tommy Thompson backs ""Obamacare,"" says it can't be repealed, fellow GOP candidate Eric Hovde says",GOP Wisconsin Senate candidate Tommy Thompson says he never backed individual mandate,senate rival tommy thompson backs obamacare cant repealed fellow gop candidate eric hovde ,gop wisconsin senate candidate tommy thompson never backed individual mandate ,0.28,0.2777777777777778,67,0.0,N,N,0.0,0.08176804146599939
Did Scott Walker flip-flop on how budget shortfalls are measured??,"Despite deliberate actions, Scott Walker calls change to university mission a ""drafting error""",scott walker flipflop budget shortfalls measured ,despite deliberate actions scott walker calls change university mission drafting error ,0.14,0.13333333333333333,64,0.0,N,N,0.4112070550676187,0.4079306903717056
People's Majority: Sheldon Whitehouse got a secret briefing warning of the 2008 economic collapse,U.S. Senate candidate Barry Hinckley says incumbent Sen. Sheldon Whitehouse voted for a $525-billion tax hike on the middle class,peoples majority sheldon whitehouse got secret briefing warning two thousand eight economic collapse ,us senate candidate barry hinckley incumbent sen sheldon whitehouse voted 525billion tax hike middle class ,0.08,0.07692307692307693,87,0.0,N,N,0.13049436152984825,0.06487658725652556
Laura Ingraham: U.S. ambassador 'was dragged through the street' in Benghazi,"Hillary Clinton's State Department cut security in Libya before deadly terror attacks, Sen. Ron Johnson says",laura ingraham us ambassador dragged street benghazi ,hillary clintons state department cut security libya deadly terror attacks sen ron johnson ,0.0,0.0,67,0.0,N,N,0.20199309249791836,0.40326981746878143
Fox's Pirro: Obama set ISIS leader free in 2009,Actor James Woods: Obama ordered the release of Islamic State leader,foxs pirro obama set isis leader free two thousand nine ,actor james woods obama ordered release islamic state leader ,0.12,0.11764705882352941,46,0.0,E*,N,0.0,0.4167073239403889
Donald Trump says Hillary Clinton wants to let 500 percent more Syrians into the U.S.,Donald Trump again fails to screen out the falsehood in oft-repeated claim on Syrian refugees,donald trump hillary clinton wants let five hundred percent syrians us ,donald trump fails screen falsehood oftrepeated claim syrian refugees ,0.11,0.1111111111111111,43,0.0,ST,ST,0.6694188517266485,0.14002227032010647
Mostly True: Bernie Sanders' claim about U.S. voter turnout one of 'lowest on earth',"No, Donald Trump. You haven't broken the GOP voting record ‘by millions’ ... yet",mostly true bernie sanders claim us voter turnout one lowest earth ,donald trump havent broken gop voting record millions yet ,0.0,0.0,47,0.0,N,N,0.0,0.0
U.S. Rep. David Cicilline says women earn only 77 percent of what men earn in the same job,U.S. Rep. David Cicilline says the United States has been growing jobs for 24 months,us rep david cicilline women earn seventyseven percent men earn job ,us rep david cicilline united states growing jobs twentyfour months ,0.22,0.25,38,0.3076923076923077,N,N,0.5031026124151314,0.2802098668491703
Barack Obama says he's responsible for just 10 percent of budget shortfalls,Barack Obama says taxes on families are at their lowest point in 50 years,barack obama hes responsible ten percent budget shortfalls ,barack obama taxes families lowest point fifty years ,0.14,0.14285714285714285,34,0.1,N,N,0.33609692727625756,0.09009690756912406
Rick Scott opposed in-state tuition for DREAMers before he embraced it,Rick Scott says he supported in-state tuition for Dreamers while Charlie Crist opposed it,rick scott opposed instate tuition dreamers embraced ,rick scott supported instate tuition dreamers charlie crist opposed ,0.62,0.6,21,0.2222222222222222,N,E,1.0000000000000002,0.22178759671419054
Marco Rubio says Hillary Clinton called Syria's Bashar al-Assad a 'reformer',"In RNC speech, Chris Christie says Clinton called Assad a 'reformer,' a 'different kind of leader'",marco rubio hillary clinton called syrias bashar alassad reformer ,rnc speech chris christie clinton called assad reformer different kind leader ,0.18,0.17647058823529413,49,0.1111111111111111,E*,N,0.0,0.24469337041432895
Did Barack Obama vote for Religious Freedom Restoration Act with 'very same' wording as Indiana's?,Does Florida have a Religious Freedom Restoration Act like Indiana's?,barack obama vote religious freedom restoration act wording indianas ,florida religious freedom restoration act like indianas ,0.47,0.45454545454545453,21,0.25,N,N,0.0,0.6761463203881749
U.S. Rep. David Cicilline says Republican Brendan Doherty wants to raise Social Security eligibility age without regard for workers in physically demanding jobs,U.S. Rep. David Cicilline says the United States has been growing jobs for 24 months,us rep david cicilline republican brendan doherty wants raise social security eligibility age without regard workers physically demanding jobs ,us rep david cicilline united states growing jobs twentyfour months ,0.23,0.20833333333333334,95,0.3076923076923077,N,N,0.3187840217537793,0.11339276596929393
Bill Clinton: Zero net migration from Mexico since 2010,Martin O'Malley: Net migration from Mexico was 0 in 2014,bill clinton zero net migration mexico since two thousand ten ,martin omalley net migration mexico zero two thousand fourteen ,0.47,0.46153846153846156,24,0.14285714285714285,ST,N,0.0,0.05951439576030657
"No mandate, no universal care
",McCain voted against Bush's energy bill,mandate universal care ,mccain voted bushs energy bill ,0.0,0.0,21,0.0,N,N,0.4112070550676187,0.2746117864358066
"State Rep. John Edwards, quoting Rhode Island DOT, says 40 percent of Sakonnet Bridge traffic is from outside the state",Gov. Lincoln Chafee says Rhode Island would be first state in U.S. to adopt hybrid retirement plan for public employees,state rep john edwards quoting rhode island dot forty percent sakonnet bridge traffic outside state ,gov lincoln chafee rhode island would first state us adopt hybrid retirement plan public employees ,0.15,0.11538461538461539,72,0.0,N,N,0.14438355527738675,0.0
Rudy Giuliani wrongly says Hillary Clinton is for open borders,Trump: 'I’ve been proven right' about Clinton wanting open borders,rudy giuliani wrongly hillary clinton open borders ,trump ive proven right clinton wanting open borders ,0.25,0.25,29,0.0,ST,N,0.0,0.08399333195112163
Democratic Party chair Allison Tant attacks Gov. Rick Scott on teacher pay raises,Rick Scott says his K-12 education budget proposal is highest in Florida's history,democratic party chair allison tant attacks gov rick scott teacher pay raises ,rick scott k12 education budget proposal highest floridas history ,0.11,0.10526315789473684,60,0.0,N,N,0.0,0.08704446792504218
"Despite deliberate actions, Scott Walker calls change to university mission a ""drafting error""","Has PolitiFact rated Scott Walker the nation's ""most factually-challenged"" politician?",despite deliberate actions scott walker calls change university mission drafting error ,politifact rated scott walker nations factuallychallenged politician ,0.13,0.125,60,0.0,N,N,0.0,0.33863719785285057
Wisconsin Gov. Scott Walker says the state's jobs data is unreliable,Mary Burke says job growth has gotten worse every year of Scott Walker’s term,wisconsin gov scott walker states jobs data unreliable ,mary burke job growth gotten worse every year scott walkers term ,0.06,0.05555555555555555,49,0.0,N,N,0.0,0.5125640652466339
Did Scott Walker flip-flop on a immigration and a pathway to citizenship?,Scott Walker says he's got himself to thank for his tax bill going down,scott walker flipflop immigration pathway citizenship ,scott walker hes got thank tax bill going ,0.17,0.16666666666666666,32,0.0,N,N,0.33609692727625756,0.5358040788779596
Schultz claims that Landrieu got $1.8 million in BP PAC and employee contributions,Lee Fisher accuses Rob Portman of taking big contributions from ‘Big Oil’,schultz claims landrieu got 18 million bp pac employee contributions ,lee fisher accuses rob portman taking big contributions big oil ,0.05,0.05555555555555555,51,0.0,N,N,0.0,0.19806581389177932
U.S. Sen. Sheldon Whitehouse says no one should eat more than one serving of freshwater fish per month caught in Rhode Island because of mercury pollution,"U.S. Sen. Sheldon Whitehouse says proposal would keep Social Security, solvent through 2033, alive for 75 additional years",us sen sheldon whitehouse one eat one serving freshwater fish per month caught rhode island mercury pollution ,us sen sheldon whitehouse proposal would keep social security solvent 2033 alive seventyfive additional years ,0.14,0.14814814814814814,71,0.25,N,N,0.10163066979112656,0.13184888076608323
"Bloggers say U.S. Reps. Corrine Brown, Alcee Hastings and Frederica Wilson are openly serving as Socialists",Bloggers say two Texas Democrats among Socialists in U.S. House,bloggers us reps corrine brown alcee hastings frederica wilson openly serving socialists ,bloggers two texas democrats among socialists us house ,0.18,0.17647058823529413,60,0.0,E,N,0.0,0.30492639153836576
Clinton: Undocumented workers pay more than Trump in federal income taxes,"At debate, Hillary Clinton tax claim ignores years when Donald Trump reportedly paid federal taxes",clinton undocumented workers pay trump federal income taxes ,debate hillary clinton tax claim ignores years donald trump reportedly paid federal taxes ,0.25,0.23529411764705882,55,0.0,ST,N,0.1707761131901165,0.22247964056957084
"Rick Scott dodges answers by invoking Fifth Amendment, Democrats claim in ad",Does Rick Scott invoking the Fifth Amendment imply guilt?,rick scott dodges answers invoking fifth amendment democrats claim ad ,rick scott invoking fifth amendment imply guilt ,0.43,0.4166666666666667,30,0.0,N,ST,1.0000000000000004,0.30412574187549357
Obama proposed more troops in '07,A distortion of what Obama said,obama proposed troops 07 ,distortion obama ,0.22,0.2,20,0.0,N,N,0.0,0.15611161433007248
Republican Bernard Jackvony says Democrat David Cicilline is the fifth most liberal Representative in Congress,U.S. Rep. David Cicilline says Republican Brendan Doherty wants to raise Social Security eligibility age without regard for workers in physically demanding jobs,republican bernard jackvony democrat david cicilline fifth liberal representative congress ,us rep david cicilline republican brendan doherty wants raise social security eligibility age without regard workers physically demanding jobs ,0.12,0.11538461538461539,99,0.0,N,N,0.11521554337793123,0.04507411061774332
"Scott says 3,000 teachers lost jobs under Crist","Scott ad blames Crist for '3,000 teachers laid off'",scott 3000 teachers lost jobs crist ,scott ad blames crist 3000 teachers laid ,0.45,0.4444444444444444,27,0.0,E*,ST,0.33609692727625756,0.394892717018701
Donald Trump: ISIS territory losses near 100 percent,Donald Trump correct that small business optimism is at record high,donald trump isis territory losses near one hundred percent ,donald trump correct small business optimism record high ,0.14,0.13333333333333333,37,0.0,N,N,0.19431434016858148,0.1401208679886808
Left-leaning group opposes excise tax on 'Cadillac' plans as a hit to the middle class,Sarah Palin says health care reform will raise taxes on the middle class,leftleaning group opposes excise tax cadillac plans hit middle class ,sarah palin health care reform raise taxes middle class ,0.12,0.11764705882352941,44,0.09090909090909091,N,N,0.1707761131901165,0.2232732128507235
U.S. Rep. James Langevin says more energy is being produced in the U.S. under the Obama administration than ever before,Michael Riley blames Rep. James Langevin for helping gasoline prices double.,us rep james langevin energy produced us obama administration ever ,michael riley blames rep james langevin helping gasoline prices double ,0.16,0.1875,54,0.1111111111111111,N,N,0.0,0.14587439082056455
National surveys show Ted Cruz isn't beating Hillary Clinton in poll after poll after poll,Nope. Most polls still don’t show Ted Cruz beating Hillary Clinton in November,national surveys show ted cruz isnt beating hillary clinton poll poll poll ,nope polls still dont show ted cruz beating hillary clinton november ,0.28,0.4,35,0.2727272727272727,E,N,0.3360969272762575,0.21288995074902356
Both millionaires; McCain supports Bush's cuts,Bush and McCain agree on troops in Iraq,millionaires mccain supports bushs cuts ,bush mccain agree troops iraq ,0.11,0.1111111111111111,28,0.0,N,N,0.5031026124151314,0.17873630258790685
"U.S. Rep. David Cicilline says he voted for tougher laws against child abusers, domestic abusers, when he was a Rhode Island state representative",U.S. Rep. David Cicilline says the United States has been growing jobs for 24 months,us rep david cicilline voted tougher laws child abusers domestic abusers rhode island state representative ,us rep david cicilline united states growing jobs twentyfour months ,0.18,0.2,65,0.3076923076923077,N,N,0.3187840217537793,0.17077611319011654
Does Republican Carlos Curbelo support ending the Medicare guarantee?,"Sen. Ron Johnson voted for Paul Ryan plans to make Medicare a voucher program, Democratic Party says",republican carlos curbelo support ending medicare guarantee ,sen ron johnson voted paul ryan plans make medicare voucher program democratic party ,0.06,0.05263157894736842,65,0.0,N,N,0.0,0.04216414454859176
"GOP Senate candidate Eric Hovde didn't pay property taxes until he was sued, rival Tommy Thompson says","In GOP Wisconsin Senate primary, Tommy Thompson chastises rival Eric Hovde, claims he's voted ""every year""",gop senate candidate eric hovde didnt pay property taxes sued rival tommy thompson ,gop wisconsin senate primary tommy thompson chastises rival eric hovde claims hes voted every year ,0.34,0.3333333333333333,73,0.0,N,N,0.11521554337793123,0.22020138715358495
Obama wants to increase the size of the military,Obama does not reject his family,obama wants increase size military ,obama reject family ,0.15,0.14285714285714285,21,0.0,N,N,0.26055567105626243,0.16831030932911437
Gun reform group says GOP candidate for Congress Marilinda Garcia is against closing gun loopholes,Gabby Giffords' group says people in NH want to raise minimum wage and Marilinda Garcia opposes it,gun reform group gop candidate congress marilinda garcia closing gun loopholes ,gabby giffords group people nh want raise minimum wage marilinda garcia opposes ,0.14,0.15789473684210525,49,0.0,N,ST,0.6029748160380572,0.4217539201334456
Donald Trump overstates his early opposition to the Iraq War,Donald Trump did not warn the Iraq War would 'destabilize the Middle East' before it started,donald trump overstates early opposition iraq war ,donald trump warn iraq war would destabilize middle east started ,0.32,0.3076923076923077,38,0.125,ST,N,0.26055567105626243,0.19280132317038096
Connie Mack says Bill Nelson missed 56 percent of his votes -- in 1990,Connie Mack says his career voting participation is on par with that of Bill Nelson,connie mack bill nelson missed fiftysix percent votes one thousand nine hundred ninety ,connie mack career voting participation par bill nelson ,0.25,0.23529411764705882,56,0.08333333333333333,N,ST,1.0,0.10163066979112657
Republican U.S. Senate candidate Barry Hinckley says decision to uphold Obama health plan will add trillions of dollars in debt,"U.S. Senate candidate Barry Hinckley says the nation's tax code is 80,000 pages",republican us senate candidate barry hinckley decision uphold obama health plan add trillions dollars debt ,us senate candidate barry hinckley nations tax code 80000 pages ,0.26,0.25,60,0.45454545454545453,N,N,0.29121941856368966,0.6314032993955448
"Mostly False: Jeff Sessions says Clinton is 'champion' of global trade deals, including TPP","In economic speech, Hillary Clinton offers cherry-picked summary of her trade votes",mostly false jeff sessions clinton champion global trade deals including tpp ,economic speech hillary clinton offers cherrypicked summary trade votes ,0.11,0.1111111111111111,60,0.0,ST,N,0.0,0.3604217160860924
Much more than 10 percent of Jeb Bush's emails are public record,Jeb Bush says he has released all his emails from time as governor,much ten percent jeb bushs emails public record ,jeb bush released emails time governor ,0.17,0.16666666666666666,32,0.0,ST,N,0.0,0.12735952979479354
"Scott Walker: UW tuition will be lower than ""just about any other campus""",Meme claims Scott Walker 'was asked to leave Marquette University for cheating',scott walker uw tuition lower campus ,meme claims scott walker asked leave marquette university cheating ,0.16,0.15384615384615385,45,0.0,N,N,0.0,0.4707920225783793
Pat Toomey says U.S. has highest corporate tax rates in the world,Sen. Marco Rubio says the United States will soon have the industrialized world’s highest corporate taxes,pat toomey us highest corporate tax rates world ,sen marco rubio united states soon industrialized worlds highest corporate taxes ,0.12,0.11764705882352941,57,0.0,ST,N,0.0,0.14293264946861997
Gina Raimondo says Providence's pension fund has remained critically underfunded under Angel Taveras,Mayor Angel Taveras says high school graduation rates are up in Providence,gina raimondo providences pension fund remained critically underfunded angel taveras ,mayor angel taveras high school graduation rates providence ,0.13,0.125,68,0.0,N,N,0.12735952979479354,0.04723062045463176
"Sen. Sheldon Whitehouse says U.S. spends 18 percent of its GDP on healthcare, far more than other nations",U.S. Senate candidate Barry Hinckley says incumbent Sen. Sheldon Whitehouse voted for a $525-billion tax hike on the middle class,sen sheldon whitehouse us spends eighteen percent gdp healthcare far nations ,us senate candidate barry hinckley incumbent sen sheldon whitehouse voted 525billion tax hike middle class ,0.19,0.18181818181818182,81,0.0625,N,N,0.09349477497536716,0.04275396764880003
Russ Feingold says Ron Johnson would become the 70th millionaire in the Senate if elected,Lee Fisher accuses Rob Portman of taking big contributions from ‘Big Oil’,russ feingold ron johnson would become 70th millionaire senate elected ,lee fisher accuses rob portman taking big contributions big oil ,0.0,0.0,56,0.0,N,N,0.0,0.28284475262288455
Rick Santorum calls Newt Gingrich a longtime supporter of insurance mandate,Pro-Santorum super PAC ad says Gingrich supported individual mandates,rick santorum calls newt gingrich longtime supporter insurance mandate ,prosantorum super pac ad gingrich supported individual mandates ,0.06,0.0625,35,0.0,ST,N,0.10599213135093251,0.09485596580009675
Jeb Bush did say women should 'find a husband' to get off welfare -- in 1994,"Jeb Bush did not appoint a guardian for a rape victim's fetus, but he fought for one",jeb bush women find husband get welfare one thousand nine hundred ninetyfour ,jeb bush appoint guardian rape victims fetus fought one ,0.17,0.16666666666666666,50,0.07142857142857142,N,N,0.0,0.10778626961492307
U.S. Sen. Sheldon Whitehouse says no one should eat more than one serving of freshwater fish per month caught in Rhode Island because of mercury pollution,U.S. Senate candidate Barry Hinckley says incumbent Sen. Sheldon Whitehouse voted for a $525-billion tax hike on the middle class,us sen sheldon whitehouse one eat one serving freshwater fish per month caught rhode island mercury pollution ,us senate candidate barry hinckley incumbent sen sheldon whitehouse voted 525billion tax hike middle class ,0.14,0.14814814814814814,86,0.05555555555555555,N,N,0.0,0.03903291132356184
Barack Obama says economists' studies don't back up Mitt Romney's tax promises,"Mitt Romney’s tax cut proposal blasted by New Jersey Democrats for using $2,000 middle-class tax hike to cover $5 trillion in tax cuts for the rich",barack obama economists studies dont back mitt romneys tax promises ,mitt romneys tax cut proposal blasted new jersey democrats using 2000 middleclass tax hike cover 5 trillion tax cuts rich ,0.2,0.12,93,0.2,N,N,0.0,0.3244610041922658
Did Barack Obama accrue more debt in half the time as George Bush?,Gov. Rick Perry says the national debt is increasing by more than $4 billion each day,barack obama accrue debt half time george bush ,gov rick perry national debt increasing 4 billion day ,0.07,0.0625,39,0.0,N,N,0.0,0.0
Herman Cain says the 9-9-9 plan does not raise taxes on those making the least,"Cain says 9-9-9 plan not ""regressive""",herman cain 999 plan raise taxes making least ,cain 999 plan regressive ,0.37,0.3333333333333333,25,0.0,E,ST,0.33609692727625756,0.5070299872061634
Ted Cruz: most GOP candidates 'publicly embraced amnesty',Rick Santorum claims he's the only candidate who doesn't support amnesty,ted cruz gop candidates publicly embraced amnesty ,rick santorum claims hes candidate doesnt support amnesty ,0.07,0.07142857142857142,37,0.0,N,N,0.0,0.18010936687109452
Jeanne Shaheen says Scott Brown backed bill to let employers use religious opt-out on mammograms,Jeanne Shaheen says Scott Brown backed measure to let employers deny women birth control coverage,jeanne shaheen scott brown backed bill let employers use religious optout mammograms ,jeanne shaheen scott brown backed measure let employers deny women birth control coverage ,0.39,0.3888888888888889,33,0.38461538461538464,N,ST,1.0000000000000002,0.47835778594300726
"Dem recall candidate Tom Barrett says GOP Wisconsin Gov. Scott Walker ""caused"" top job losses in U.S.",Wisconsin Gov. Scott Walker says the state's jobs data is unreliable,dem recall candidate tom barrett gop wisconsin gov scott walker caused top job losses us ,wisconsin gov scott walker states jobs data unreliable ,0.23,0.21052631578947367,59,0.2222222222222222,N,N,0.0,0.2496354941438124
Brendan Doherty says most of the David Cicilline campaign is funded by big political action committees,R.I. congressional candidate John Matson says U.S. Rep. James Langevin is still paying off debt from his 1994 campaign for secretary of state,brendan doherty david cicilline campaign funded big political action committees ,ri congressional candidate john matson us rep james langevin still paying debt one thousand nine hundred ninetyfour campaign secretary state ,0.04,0.034482758620689655,104,0.0,N,N,0.22576484600261607,0.0
Chamber of Commerce claims 20 million people will lose their current coverage because of health care reform,"Newcomer and Wisconsin GOP Senate candidate Eric Hovde says ""Obamacare"" denies millions ""access to affordable insurance""",chamber commerce claims twenty million people lose current coverage health care reform ,newcomer wisconsin gop senate candidate eric hovde obamacare denies millions access affordable insurance ,0.0,0.0,80,0.0,ST,N,0.13627634143908643,0.3368840231356425
Rear Adm. John Hutson says Donald Trump 'called the military that I served in a disaster',Donald Trump says Navy has shrunk dramatically since 1991,rear adm john hutson donald trump called military served disaster ,donald trump navy shrunk dramatically since one thousand nine hundred ninetyone ,0.11,0.10526315789473684,62,0.0,N,N,0.0,0.09642199947477413
Tim Kaine correctly notes Richard Nixon released tax returns despite audit,"Most GOP nominees since 1970s have released their tax returns, Fox's Chris Wallace says",tim kaine correctly notes richard nixon released tax returns despite audit ,gop nominees since 1970s released tax returns foxs chris wallace ,0.17,0.16666666666666666,45,0.0,N,N,0.0,0.028456234352577298
Marco Rubio says majority of Florida undocumented immigrants overstayed visas,Cruz says 40 percent of illegal immigrants have overstayed visas,marco rubio majority florida undocumented immigrants overstayed visas ,cruz forty percent illegal immigrants overstayed visas ,0.25,0.25,29,0.0,ST,N,0.0,0.09269789668627058
Ken Block knocks Republican Allan Fung's donations to controversial Democrats,"Gubernatorial candidate Mayor Allan Fung says his administration created over 1,000 jobs in Cranston",ken block knocks republican allan fungs donations controversial democrats ,gubernatorial candidate mayor allan fung administration created 1000 jobs cranston ,0.06,0.05555555555555555,57,0.0,N,N,0.10163066979112656,0.0525127427260942
NH GOP says Jeanne Shaheen votes with Obama 99 percent of the time,Scott Brown says Jeanne Shaheen voted with the president 99 percent of the time,nh gop jeanne shaheen votes obama ninetynine percent time ,scott brown jeanne shaheen voted president ninetynine percent time ,0.39,0.38461538461538464,19,0.2727272727272727,E*,N,0.13627634143908643,0.20166175663496994
Bill Clinton says Barack Obama cut taxes for 95 percent of people through stimulus,Tax cut for 95 percent? The stimulus made it so,bill clinton barack obama cut taxes ninetyfive percent people stimulus ,tax cut ninetyfive percent stimulus made ,0.36,0.3333333333333333,41,0.0,ST,N,0.0,0.18443191662261307
Rick Scott says health insurance premiums will increase under health care law,Walker: Study says health law will raise premiums in Wisconsin exchanges 82 percent,rick scott health insurance premiums increase health care law ,walker study health law raise premiums wisconsin exchanges eightytwo percent ,0.24,0.2,44,0.0,ST,N,0.0,0.1842600878890128
U.S. Senate candidate Barry Hinckley says Obama administration gave $1.5 billion to Egypt's Muslim Brotherhood,U.S. Senate candidate Barry Hinckley says 80 percent of Egyptians oppose receiving foreign aid from the United States,us senate candidate barry hinckley obama administration gave 15 billion egypts muslim brotherhood ,us senate candidate barry hinckley eighty percent egyptians oppose receiving foreign aid united states ,0.23,0.22727272727272727,56,0.38461538461538464,ST,N,0.38087260847594373,0.5908099632054505
Marco Rubio says sequester was Obama’s idea,"Jeb Bush says Democrats 'responsible' for 'swift, mindless' cuts to defense spending",marco rubio sequester obamas idea ,jeb bush democrats responsible swift mindless cuts defense spending ,0.0,0.0,53,0.0,N,N,0.20199309249791836,0.6284255679414926
Did Scott Walker flip-flop on a immigration and a pathway to citizenship?,Columnist Gail Collins blames Gov. Scott Walker for teacher's lost job,scott walker flipflop immigration pathway citizenship ,columnist gail collins blames gov scott walker teachers lost job ,0.15,0.14285714285714285,52,0.0,N,N,0.0,0.4017365684284271
Donald Trump correct that small business optimism is at record high,Donald Trump wrong again that recent tax bill is biggest ever,donald trump correct small business optimism record high ,donald trump wrong recent tax bill biggest ever ,0.14,0.14285714285714285,33,0.0,N,N,0.19431434016858148,0.21248275333494787
"Problems at Rick Scott's new health care business, Solantic, alleged in new ad",Does Rick Scott invoking the Fifth Amendment imply guilt?,problems rick scotts new health care business solantic alleged new ad ,rick scott invoking fifth amendment imply guilt ,0.06,0.0625,51,0.0,N,ST,1.0000000000000004,0.15654119637210873
Brendan Doherty says most of the David Cicilline campaign is funded by big political action committees,Providence crime rates during the David Cicilline administration - revisited,brendan doherty david cicilline campaign funded big political action committees ,providence crime rates david cicilline administration revisited ,0.14,0.13333333333333333,49,0.125,N,N,0.1506401849870651,0.07624611648311379
"Rep. Tim Ryan says Rep. Paul Ryan's Medicare proposal will cost patients $6,000 more a year","Barack Obama ad says Paul Ryan’s Medicare plan could raise costs for Medicare beneficiaries by $6,000 each",rep tim ryan rep paul ryans medicare proposal cost patients 6000 year ,barack obama ad paul ryans medicare plan could raise costs medicare beneficiaries 6000 ,0.21,0.21052631578947367,51,0.14285714285714285,E*,N,0.0,0.17367472406690554
Can't grow hemp in the United States?,Was Suzanne Bonamici the sole no vote in the Senate on a drunk driving bill?,cant grow hemp united states ,suzanne bonamici sole vote senate drunk driving bill ,0.0,0.0,41,0.0,N,N,0.0,0.7092972666062739
Florida Republican Party says state has had 39 consecutive months of job growth,Rick Scott correct that Florida created 1 million jobs on his watch,florida republican party state thirtynine consecutive months job growth ,rick scott correct florida created one million jobs watch ,0.06,0.058823529411764705,52,0.0,N,N,0.0,0.04885067412069598
"House Speaker John Boehner says Obama's economists figure stimulus cost at $278,000 per job","Stimulus jobs cost taxpayers $278,000 each, GOP committee says in claim against Dem Wis. Rep. Ron Kind",house speaker john boehner obamas economists figure stimulus cost 278000 per job ,stimulus jobs cost taxpayers 278000 gop committee claim dem wis rep ron kind ,0.14,0.13636363636363635,66,0.0,ST,N,0.0,0.2233464218948921
"Rhode Island Rep. Christopher Blazejewski says 32 states, District of Columbia allow early voting",State Rep. Blazejewski says Rhode Island law made white lies misdemeanors if transmitted on the Internet.,rhode island rep christopher blazejewski thirtytwo states district columbia allow early voting ,state rep blazejewski rhode island law made white lies misdemeanors transmitted internet ,0.2,0.2,75,0.0,N,N,0.29121941856368966,0.28782878585176236
Brendan Doherty says most of the David Cicilline campaign is funded by big political action committees,U.S. Rep. David Cicilline says women earn only 77 percent of what men earn in the same job,brendan doherty david cicilline campaign funded big political action committees ,us rep david cicilline women earn seventyseven percent men earn job ,0.1,0.1111111111111111,55,0.0,N,N,0.1506401849870651,0.06323114458677274
"U. S. Rep. David Cicilline says that when he was mayor of Providence, the city’s internal auditor was not blocked from accessing financial records","Brendan Doherty says U.S. Rep. David Cicilline, as Providence mayor, “espoused a sanctuary city”",u rep david cicilline mayor providence citys internal auditor blocked accessing financial records ,brendan doherty us rep david cicilline providence mayor espoused sanctuary city ,0.28,0.2631578947368421,69,0.25,N,N,0.0,0.07098413734701414
"Newt Gingrich says Barack Obama has killed jobs in energy, manufacturing",Newt Gingrich says unemployment only dropped because of people who stopped looking for work,newt gingrich barack obama killed jobs energy manufacturing ,newt gingrich unemployment dropped people stopped looking work ,0.14,0.14285714285714285,42,0.1111111111111111,N,N,0.33609692727625756,0.2688660299719299
R.I. congressional candidate John Matson says U.S. Rep. James Langevin is still paying off debt from his 1994 campaign for secretary of state,U.S. Rep. James Langevin says foster children are more likely to be victims of identity theft,ri congressional candidate john matson us rep james langevin still paying debt one thousand nine hundred ninetyfour campaign secretary state ,us rep james langevin foster children likely victims identity theft ,0.17,0.15384615384615385,101,0.21428571428571427,N,N,0.10163066979112656,0.14587439082056453
Pants on Fire: Claim there were over 600 reports of Trump votes getting counted for Marco Rubio,"Frank Luntz says 'Team Trump' has accused Ted Cruz of fraud in Texas, 8 other states",pants fire claim six hundred reports trump votes getting counted marco rubio ,frank luntz team trump accused ted cruz fraud texas eight states ,0.05,0.045454545454545456,58,0.0,N,N,0.0,0.15275497383181394
"Republican ad blames Mary Burke for loss of 130,000 jobs",Republican group ties Wisconsin job loss to Democratic gubernatorial candidate Mary Burke,republican ad blames mary burke loss 130000 jobs ,republican group ties wisconsin job loss democratic gubernatorial candidate mary burke ,0.27,0.26666666666666666,63,0.0,N,ST,1.0000000000000002,0.32943210596310885
Is Scott Walker right that there are more people working than ever?,Scott Walker says Wisconsin third in Midwest in jobs created,scott walker right people working ever ,scott walker wisconsin third midwest jobs created ,0.18,0.18181818181818182,30,0.0,N,N,0.22028815056182974,0.7223693498399502
"Newt Gingrich blasts 1990s ethics investigation of him, calling it partisan","Did Newt Gingrich pay a $300,000 ethics fine back in the 1990s?",newt gingrich blasts 1990s ethics investigation calling partisan ,newt gingrich pay 300000 ethics fine back 1990s ,0.34,0.3333333333333333,34,0.0,ST,N,0.0,0.1179147932643929
